VE_REF FT_REF VE_FLT LE_MET_level6 LE_GEAR SI_LATI SI_LONG SI_SP SI_HE SI_STATE SI_DATE SI_TIME SI_HARB LE_KG_COD LE_KG_CSH LE_KG_DAB LE_KG_ELE LE_KG_FLE LE_KG_HAD LE_KG_HER LE_KG_HKE LE_KG_HOM LE_KG_LEM LE_KG_MAC LE_KG_MON LE_KG_MUS LE_KG_NEP LE_KG_NOP LE_KG_OYF LE_KG_PLE LE_KG_POK LE_KG_PRA LE_KG_SAN LE_KG_SOL LE_KG_SPR LE_KG_TUR LE_KG_WHB LE_KG_WHG LE_KG_WIT LE_EFF_VMS KW_HOURS flag land_harb pt_graph
DNK000000569 4047174 fleet1 SDN_DEF_>=120_0_0 SDN 57.8 10.755 0.2 32 1 10/08/2012 05:04 NA 0 0 0.275 0 0 0 0 0 0 0 0 0.9 0 0 0 0 597.9 0 0 0 0 0 0 0 0 0.65 120 258 3 NA34 8062
DNK000000569 4047174 fleet1 SDN_DEF_>=120_0_0 SDN 57.804 10.731 8.4 335 1 10/08/2012 06:04 NA 0 0 0.275 0 0 0 0 0 0 0 0 0.9 0 0 0 0 597.9 0 0 0 0 0 0 0 0 0.65 60 129 3 NA34 8061
DNK000000569 4047174 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.685 0.4 196 1 10/08/2012 07:04 NA 0 0 0.275 0 0 0 0 0 0 0 0 0.9 0 0 0 0 597.9 0 0 0 0 0 0 0 0 0.65 60 129 3 NA34 7998
DNK000000569 4047174 fleet1 SDN_DEF_>=120_0_0 SDN 57.789 10.647 7.6 264 1 10/08/2012 09:04 NA 0 0 0.275 0 0 0 0 0 0 0 0 0.9 0 0 0 0 597.9 0 0 0 0 0 0 0 0 0.65 60 129 3 NA34 7998
DNK000000569 4047175 fleet1 SDN_DEF_90-119_0_0 SDN 57.858 10.728 4.6 284 1 13/08/2012 06:08 NA 36.24 0 0 0 0 33.54 0 0.98 0 2.52 0 0 0 0 0 0 6.7 0 0 0 0 0 0 0 0 54.26 60 129 3 NA34 8120
DNK000000569 4047175 fleet1 SDN_DEF_90-119_0_0 SDN 57.869 10.711 0.2 17 1 13/08/2012 07:08 NA 36.24 0 0 0 0 33.54 0 0.98 0 2.52 0 0 0 0 0 0 6.7 0 0 0 0 0 0 0 0 54.26 60 129 3 NA34 8177
DNK000000569 4047175 fleet1 SDN_DEF_90-119_0_0 SDN 57.877 10.753 8.8 77 1 13/08/2012 08:08 NA 36.24 0 0 0 0 33.54 0 0.98 0 2.52 0 0 0 0 0 0 6.7 0 0 0 0 0 0 0 0 54.26 60 129 3 NA34 8178
DNK000000569 4047175 fleet1 SDN_DEF_90-119_0_0 SDN 57.871 10.708 0.2 300 1 13/08/2012 09:08 NA 36.24 0 0 0 0 33.54 0 0.98 0 2.52 0 0 0 0 0 0 6.7 0 0 0 0 0 0 0 0 54.26 60 129 3 NA34 8177
DNK000000569 4047175 fleet1 SDN_DEF_90-119_0_0 SDN 57.888 10.702 8.6 281 1 13/08/2012 11:08 NA 36.24 0 0 0 0 33.54 0 0.98 0 2.52 0 0 0 0 0 0 6.7 0 0 0 0 0 0 0 0 54.26 60 129 3 NA34 8177
DNK000000569 4047176 fleet1 SDN_DEF_90-119_0_0 SDN 57.864 10.767 7.2 135 1 14/08/2012 06:10 NA 40.5333333333333 0 0 0 0 177.8 0 23.3 0 2.8 0 1 0 0 0 0 29.0333333333333 0 0 0 0 0 0 0 0 46.2666666666667 62 133.3 3 NA34 8178
DNK000000569 4047176 fleet1 SDN_DEF_90-119_0_0 SDN 57.867 10.845 4.2 102 1 14/08/2012 12:10 NA 40.5333333333333 0 0 0 0 177.8 0 23.3 0 2.8 0 1 0 0 0 0 29.0333333333333 0 0 0 0 0 0 0 0 46.2666666666667 60 129 3 NA34 8179
DNK000000569 4047176 fleet1 SDN_DEF_90-119_0_0 SDN 57.855 10.796 0.2 274 1 14/08/2012 13:10 NA 40.5333333333333 0 0 0 0 177.8 0 23.3 0 2.8 0 1 0 0 0 0 29.0333333333333 0 0 0 0 0 0 0 0 46.2666666666667 60 129 3 NA34 8121
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.86 10.888 3 233 1 15/08/2012 07:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8180
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.85 10.858 0.4 328 1 15/08/2012 08:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8122
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.845 10.883 2.4 273 1 15/08/2012 10:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8180
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.849 10.862 0.2 124 1 15/08/2012 11:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8122
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.843 10.837 2.8 59 1 15/08/2012 13:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8122
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.847 10.851 0 304 1 15/08/2012 14:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8122
DNK000000569 4047177 fleet1 SDN_DEF_90-119_0_0 SDN 57.819 10.843 8.4 194 1 15/08/2012 15:10 NA 0 0 0.0714285714285714 0 0.0714285714285714 61.5 0 6.01428571428571 0 0.742857142857143 0 0 0 0 0 0 109.514285714286 0 0 0 0 0 0 0 0.0714285714285714 5.65714285714286 60 129 3 NA34 8122
DNK000000569 4047178 fleet1 SDN_DEF_90-119_0_0 SDN 57.872 10.899 0.6 3 1 16/08/2012 06:12 NA 0 0 0 0 0.1 85.3666666666667 0 24.9333333333333 0 2.1 0 0.5 0 0 0 0 364.466666666667 0 0 0 0 0 0 0 0 55.1 120 258 3 NA34 8180
DNK000000569 4047178 fleet1 SDN_DEF_90-119_0_0 SDN 57.857 10.915 2.6 298 1 16/08/2012 07:12 NA 0 0 0 0 0.1 85.3666666666667 0 24.9333333333333 0 2.1 0 0.5 0 0 0 0 364.466666666667 0 0 0 0 0 0 0 0 55.1 60 129 3 NA34 8180
DNK000000569 4047178 fleet1 SDN_DEF_90-119_0_0 SDN 57.867 10.903 0.2 291 1 16/08/2012 08:12 NA 0 0 0 0 0.1 85.3666666666667 0 24.9333333333333 0 2.1 0 0.5 0 0 0 0 364.466666666667 0 0 0 0 0 0 0 0 55.1 60 129 3 NA34 8180
DNK000000569 4047179 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.687 7.2 176 1 20/08/2012 07:16 NA 0 0 0.1 0 4.66666666663333 0 0 0 0 0.1 0 0 0 0 0 0 670.16666667 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047179 fleet1 SDN_DEF_>=120_0_0 SDN 57.659 10.559 0 22 1 20/08/2012 10:16 NA 0 0 0.1 0 4.66666666663333 0 0 0 0 0.1 0 0 0 0 0 0 670.16666667 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7780
DNK000000569 4047179 fleet1 SDN_DEF_>=120_0_0 SDN 57.646 10.559 7.2 193 1 20/08/2012 12:16 NA 0 0 0.1 0 4.66666666663333 0 0 0 0 0.1 0 0 0 0 0 0 670.16666667 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7707
DNK000000569 4047180 fleet1 SDN_DEF_>=120_0_0 SDN 57.8 10.692 6 228 1 21/08/2012 07:18 NA 0 0 0.2 0 0 1.13333333333333 0 0 0 0 0 0 0 0 0 0 580.166666666667 0 0 0 0 0 0 0 0 0.333333333333333 60 129 3 NA34 8061
DNK000000569 4047180 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.717 2.8 79 1 21/08/2012 09:18 NA 0 0 0.2 0 0 1.13333333333333 0 0 0 0 0 0 0 0 0 0 580.166666666667 0 0 0 0 0 0 0 0 0.333333333333333 60 129 3 NA34 8061
DNK000000569 4047180 fleet1 SDN_DEF_>=120_0_0 SDN 57.775 10.693 8.2 144 1 21/08/2012 10:18 NA 0 0 0.2 0 0 1.13333333333333 0 0 0 0 0 0 0 0 0 0 580.166666666667 0 0 0 0 0 0 0 0 0.333333333333333 60 129 3 NA34 7998
DNK000000569 4047181 fleet1 SDN_DEF_>=120_0_0 SDN 57.787 10.827 2.8 184 1 22/08/2012 07:18 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0 0 0 0 0 350.15 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8063
DNK000000569 4047181 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.803 0.2 152 1 22/08/2012 08:18 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0 0 0 0 0 350.15 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8000
DNK000000569 4047181 fleet1 SDN_DEF_>=120_0_0 SDN 57.795 10.831 2.6 57 1 22/08/2012 09:18 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0 0 0 0 0 350.15 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8063
DNK000000569 4047181 fleet1 SDN_DEF_>=120_0_0 SDN 57.774 10.798 4.6 245 1 22/08/2012 10:18 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0 0 0 0 0 350.15 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8000
DNK000000569 4047182 fleet1 SDN_DEF_>=120_0_0 SDN 57.773 10.685 1.4 158 1 27/08/2012 13:24 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.725 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047182 fleet1 SDN_DEF_>=120_0_0 SDN 57.76 10.683 2 181 1 27/08/2012 14:24 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.725 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7928
DNK000000569 4047182 fleet1 SDN_DEF_>=120_0_0 SDN 57.767 10.693 0.8 57 1 27/08/2012 16:24 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.725 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7928
DNK000000569 4047182 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.696 0.4 41 1 27/08/2012 17:24 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 356.725 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7999
DNK000000569 4047183 fleet1 SDN_DEF_>=120_0_0 SDN 57.774 10.398 1.6 17 1 29/08/2012 05:26 NA 0 0 0 0 0 2.56 0 0 0 0.2 0 0 0 0 0 0 670.36 0 0 0 0 0 0 0 0 5.7 60 129 3 NA34 7924
DNK000000569 4047183 fleet1 SDN_DEF_>=120_0_0 SDN 57.782 10.443 1.4 69 1 29/08/2012 07:26 NA 0 0 0 0 0 2.56 0 0 0 0.2 0 0 0 0 0 0 670.36 0 0 0 0 0 0 0 0 5.7 60 129 3 NA34 7995
DNK000000569 4047183 fleet1 SDN_DEF_>=120_0_0 SDN 57.765 10.432 9.2 116 1 29/08/2012 08:26 NA 0 0 0 0 0 2.56 0 0 0 0.2 0 0 0 0 0 0 670.36 0 0 0 0 0 0 0 0 5.7 60 129 3 NA34 7924
DNK000000569 4047183 fleet1 SDN_DEF_>=120_0_0 SDN 57.774 10.398 0.4 166 1 29/08/2012 09:26 NA 0 0 0 0 0 2.56 0 0 0 0.2 0 0 0 0 0 0 670.36 0 0 0 0 0 0 0 0 5.7 60 129 3 NA34 7924
DNK000000569 4047183 fleet1 SDN_DEF_>=120_0_0 SDN 57.776 10.432 7 264 1 29/08/2012 11:26 NA 0 0 0 0 0 2.56 0 0 0 0.2 0 0 0 0 0 0 670.36 0 0 0 0 0 0 0 0 5.7 60 129 3 NA34 7924
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.445 1.4 50 1 30/08/2012 06:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7995
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.776 10.398 7.2 269 1 30/08/2012 07:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7924
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.767 10.371 3 330 1 30/08/2012 08:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7923
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.775 10.377 0.2 26 1 30/08/2012 09:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7923
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.397 1.2 88 1 30/08/2012 10:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7994
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.78 10.423 7.6 248 1 30/08/2012 11:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7924
DNK000000569 4047184 fleet1 SDN_DEF_>=120_0_0 SDN 57.776 10.377 0.4 188 1 30/08/2012 12:28 NA 0 0 0 0 0 0.985714285714286 0 0.7 0 0.0714285714285714 0 0.342857142857143 0 0 0 0 433.885714285714 0 0 0 0 0 0 0 0 18.6142857142857 60 129 3 NA34 7923
DNK000000569 4047185 fleet1 SDN_DEF_>=120_0_0 SDN 57.775 10.399 0.2 144 1 06/09/2012 05:36 NA 0 0 0 0 0 5.5 0 2.7 0 0.5 0 0 0 0 0 0 797.6 0 0 0 0 0 0 0 0 13.7 60 129 3 NA34 7924
DNK000000569 4047186 fleet1 SDN_DEF_>=120_0_0 SDN 57.763 10.397 3.4 23 1 10/09/2012 04:40 NA 0 0 0 0 0 0.466666666666667 0 1.43333333333333 0 1.03333333333333 0 0 0 0 0 0 1160.6 0 0 0 0 0 0 0 0 36.3666666666667 60 129 3 NA34 7924
DNK000000569 4047186 fleet1 SDN_DEF_>=120_0_0 SDN 57.773 10.396 0.2 256 1 10/09/2012 05:40 NA 0 0 0 0 0 0.466666666666667 0 1.43333333333333 0 1.03333333333333 0 0 0 0 0 0 1160.6 0 0 0 0 0 0 0 0 36.3666666666667 60 129 3 NA34 7924
DNK000000569 4047186 fleet1 SDN_DEF_>=120_0_0 SDN 57.747 10.273 2.2 138 1 10/09/2012 11:40 NA 0 0 0 0 0 0.466666666666667 0 1.43333333333333 0 1.03333333333333 0 0 0 0 0 0 1160.6 0 0 0 0 0 0 0 0 36.3666666666667 60 129 3 NA34 7922
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.79 10.635 1.2 179 1 13/09/2012 03:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 8060
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.801 10.637 1.6 184 1 13/09/2012 04:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 8060
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.791 10.635 0.6 341 1 13/09/2012 05:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 8060
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.802 10.695 5 224 1 13/09/2012 07:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 8061
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.686 1.4 224 1 13/09/2012 08:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 7998
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.798 10.74 2.6 89 1 13/09/2012 09:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 7999
DNK000000569 4047187 fleet1 SDN_DEF_>=120_0_0 SDN 57.797 10.791 0.4 250 1 13/09/2012 10:44 NA 0 0 0.0428571428571429 0 0.0428571428571429 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 456.985714285714 0 0 0 0 0 0 0 0 0.114285714285714 60 129 3 NA34 8062
DNK000000569 4047188 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.685 1 205 1 19/09/2012 05:50 NA 0 0 0.1 0 0.06 0 0 0 0 0 0 0.06 0 0 0 0 457.34 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047188 fleet1 SDN_DEF_>=120_0_0 SDN 57.799 10.731 2.6 71 1 19/09/2012 06:50 NA 0 0 0.1 0 0.06 0 0 0 0 0 0 0.06 0 0 0 0 457.34 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8061
DNK000000569 4047188 fleet1 SDN_DEF_>=120_0_0 SDN 57.797 10.747 4.2 265 1 19/09/2012 07:50 NA 0 0 0.1 0 0.06 0 0 0 0 0 0 0.06 0 0 0 0 457.34 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047188 fleet1 SDN_DEF_>=120_0_0 SDN 57.713 10.659 3.6 233 1 19/09/2012 09:50 NA 0 0 0.1 0 0.06 0 0 0 0 0 0 0.06 0 0 0 0 457.34 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7854
DNK000000569 4047188 fleet1 SDN_DEF_>=120_0_0 SDN 57.709 10.645 0.2 347 1 19/09/2012 10:50 NA 0 0 0.1 0 0.06 0 0 0 0 0 0 0.06 0 0 0 0 457.34 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7854
DNK000000569 4047189 fleet1 SDN_DEF_>=120_0_0 SDN 57.791 10.634 1 340 1 21/09/2012 05:52 NA 0 0 0 0 0 0 0 0 0 0.06 0 1.22 0 0 0 0 624.02 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8060
DNK000000569 4047189 fleet1 SDN_DEF_>=120_0_0 SDN 57.796 10.647 0.8 243 1 21/09/2012 06:52 NA 0 0 0 0 0 0 0 0 0 0.06 0 1.22 0 0 0 0 624.02 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8060
DNK000000569 4047189 fleet1 SDN_DEF_>=120_0_0 SDN 57.792 10.694 8.6 95 1 21/09/2012 08:52 NA 0 0 0 0 0 0 0 0 0 0.06 0 1.22 0 0 0 0 624.02 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8061
DNK000000569 4047189 fleet1 SDN_DEF_>=120_0_0 SDN 57.802 10.678 1 315 1 21/09/2012 11:54 NA 0 0 0 0 0 0 0 0 0 0.06 0 1.22 0 0 0 0 624.02 0 0 0 0 0 0 0 0 0 62 133.3 3 NA34 7998
DNK000000569 4047189 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.676 0.8 157 1 21/09/2012 12:54 NA 0 0 0 0 0 0 0 0 0 0.06 0 1.22 0 0 0 0 624.02 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047191 fleet1 SDN_DEF_>=120_0_0 SDN 57.739 10.253 2.2 276 1 27/09/2012 06:00 NA 0 0 0.075 0 4.25 0 0 0 0 0.125 0 0 0 0 0 0 208.025 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 7849
DNK000000569 4047191 fleet1 SDN_DEF_>=120_0_0 SDN 57.745 10.238 0.6 95 1 27/09/2012 07:00 NA 0 0 0.075 0 4.25 0 0 0 0 0.125 0 0 0 0 0 0 208.025 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 7849
DNK000000569 4047191 fleet1 SDN_DEF_>=120_0_0 SDN 57.68 10.283 8 194 1 27/09/2012 12:00 NA 0 0 0.075 0 4.25 0 0 0 0 0.125 0 0 0 0 0 0 208.025 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 7704
DNK000000569 4047191 fleet1 SDN_DEF_>=120_0_0 SDN 57.66 10.277 0.2 289 1 27/09/2012 13:00 NA 0 0 0.075 0 4.25 0 0 0 0 0.125 0 0 0 0 0 0 208.025 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 7632
DNK000000569 4047192 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.686 0.4 359 1 02/10/2012 06:06 NA 0 0 0.075 0 0 0 0 0 0 0.075 0 0.075 0 0 0 0 572.475 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047192 fleet1 SDN_DEF_>=120_0_0 SDN 57.797 10.707 1.8 106 1 02/10/2012 07:06 NA 0 0 0.075 0 0 0 0 0 0 0.075 0 0.075 0 0 0 0 572.475 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 8061
DNK000000569 4047192 fleet1 SDN_DEF_>=120_0_0 SDN 57.799 10.691 6.8 221 1 02/10/2012 08:06 NA 0 0 0.075 0 0 0 0 0 0 0.075 0 0.075 0 0 0 0 572.475 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 8061
DNK000000569 4047192 fleet1 SDN_DEF_>=120_0_0 SDN 57.796 10.635 3.2 177 1 02/10/2012 11:06 NA 0 0 0.075 0 0 0 0 0 0 0.075 0 0.075 0 0 0 0 572.475 0 0 0 0.075 0 0 0 0 0 60 129 3 NA34 8060
DNK000000569 4047193 fleet1 SDN_DEF_>=120_0_0 SDN 57.793 10.685 1 356 1 04/10/2012 06:08 NA 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 472.2 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047193 fleet1 SDN_DEF_>=120_0_0 SDN 57.799 10.702 1.8 51 1 04/10/2012 07:08 NA 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 472.2 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8061
DNK000000569 4047193 fleet1 SDN_DEF_>=120_0_0 SDN 57.789 10.769 1.4 17 1 04/10/2012 09:08 NA 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 472.2 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047193 fleet1 SDN_DEF_>=120_0_0 SDN 57.803 10.786 0.8 22 1 04/10/2012 11:08 NA 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 472.2 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047193 fleet1 SDN_DEF_>=120_0_0 SDN 57.787 10.755 2.8 243 1 04/10/2012 13:08 NA 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 472.2 0 0 0 0.06 0 0 0 0 0 120 258 3 NA34 8062
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.787 10.757 1.6 185 1 05/10/2012 06:08 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.795 10.795 8.8 357 1 05/10/2012 08:08 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.777 10.801 1.4 52 1 05/10/2012 09:10 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 62 133.3 3 NA34 8000
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.771 10.759 1.2 246 1 05/10/2012 12:10 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 7999
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.759 10.711 1.8 271 1 05/10/2012 13:10 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 7999
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.754 10.681 0.4 309 1 05/10/2012 14:10 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 7928
DNK000000569 4047194 fleet1 SDN_DEF_>=120_0_0 SDN 57.732 10.683 0.6 8 1 05/10/2012 16:10 NA 0 0 0 0 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0 218.085714285714 0 0 0 0.0714285714285714 0 0 0 0 0 60 129 3 NA34 7928
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.7933 10.6853 1 186 1 10/10/2012 06:14 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 60 129 3 NA34 7998
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.7993 10.71 0.4 47 1 10/10/2012 08:14 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 60 129 3 NA34 8061
